,images,target
79,./COVID-19_Radiography_Dataset/COVID/images/COVID-246.png,COVID-19
80,./COVID-19_Radiography_Dataset/COVID/images/COVID-3307.png,COVID-19
81,./COVID-19_Radiography_Dataset/COVID/images/COVID-1007.png,COVID-19
82,./COVID-19_Radiography_Dataset/COVID/images/COVID-4.png,COVID-19
83,./COVID-19_Radiography_Dataset/COVID/images/COVID-1523.png,COVID-19
84,./COVID-19_Radiography_Dataset/COVID/images/COVID-1721.png,COVID-19
85,./COVID-19_Radiography_Dataset/COVID/images/COVID-693.png,COVID-19
86,./COVID-19_Radiography_Dataset/COVID/images/COVID-2610.png,COVID-19
87,./COVID-19_Radiography_Dataset/COVID/images/COVID-1542.png,COVID-19
88,./COVID-19_Radiography_Dataset/COVID/images/COVID-3029.png,COVID-19
89,./COVID-19_Radiography_Dataset/COVID/images/COVID-187.png,COVID-19
90,./COVID-19_Radiography_Dataset/COVID/images/COVID-1094.png,COVID-19
91,./COVID-19_Radiography_Dataset/COVID/images/COVID-973.png,COVID-19
92,./COVID-19_Radiography_Dataset/COVID/images/COVID-2820.png,COVID-19
93,./COVID-19_Radiography_Dataset/COVID/images/COVID-2060.png,COVID-19
94,./COVID-19_Radiography_Dataset/COVID/images/COVID-405.png,COVID-19
95,./COVID-19_Radiography_Dataset/COVID/images/COVID-1926.png,COVID-19
96,./COVID-19_Radiography_Dataset/COVID/images/COVID-1834.png,COVID-19
97,./COVID-19_Radiography_Dataset/COVID/images/COVID-825.png,COVID-19
98,./COVID-19_Radiography_Dataset/COVID/images/COVID-42.png,COVID-19
99,./COVID-19_Radiography_Dataset/COVID/images/COVID-1712.png,COVID-19
100,./COVID-19_Radiography_Dataset/COVID/images/COVID-1730.png,COVID-19
101,./COVID-19_Radiography_Dataset/COVID/images/COVID-2006.png,COVID-19
102,./COVID-19_Radiography_Dataset/COVID/images/COVID-2277.png,COVID-19
103,./COVID-19_Radiography_Dataset/COVID/images/COVID-1945.png,COVID-19
104,./COVID-19_Radiography_Dataset/COVID/images/COVID-2852.png,COVID-19
105,./COVID-19_Radiography_Dataset/COVID/images/COVID-3359.png,COVID-19
106,./COVID-19_Radiography_Dataset/COVID/images/COVID-2041.png,COVID-19
107,./COVID-19_Radiography_Dataset/COVID/images/COVID-2939.png,COVID-19
108,./COVID-19_Radiography_Dataset/COVID/images/COVID-1118.png,COVID-19
109,./COVID-19_Radiography_Dataset/COVID/images/COVID-1775.png,COVID-19
110,./COVID-19_Radiography_Dataset/COVID/images/COVID-1240.png,COVID-19
111,./COVID-19_Radiography_Dataset/COVID/images/COVID-816.png,COVID-19
112,./COVID-19_Radiography_Dataset/COVID/images/COVID-3177.png,COVID-19
113,./COVID-19_Radiography_Dataset/COVID/images/COVID-2609.png,COVID-19
114,./COVID-19_Radiography_Dataset/COVID/images/COVID-874.png,COVID-19
115,./COVID-19_Radiography_Dataset/COVID/images/COVID-1029.png,COVID-19
116,./COVID-19_Radiography_Dataset/COVID/images/COVID-2698.png,COVID-19
117,./COVID-19_Radiography_Dataset/COVID/images/COVID-3512.png,COVID-19
118,./COVID-19_Radiography_Dataset/COVID/images/COVID-1162.png,COVID-19
119,./COVID-19_Radiography_Dataset/COVID/images/COVID-3293.png,COVID-19
120,./COVID-19_Radiography_Dataset/COVID/images/COVID-2649.png,COVID-19
121,./COVID-19_Radiography_Dataset/COVID/images/COVID-1984.png,COVID-19
122,./COVID-19_Radiography_Dataset/COVID/images/COVID-2091.png,COVID-19
123,./COVID-19_Radiography_Dataset/COVID/images/COVID-2280.png,COVID-19
124,./COVID-19_Radiography_Dataset/COVID/images/COVID-1862.png,COVID-19
125,./COVID-19_Radiography_Dataset/COVID/images/COVID-926.png,COVID-19
126,./COVID-19_Radiography_Dataset/COVID/images/COVID-352.png,COVID-19
127,./COVID-19_Radiography_Dataset/COVID/images/COVID-567.png,COVID-19
128,./COVID-19_Radiography_Dataset/COVID/images/COVID-3274.png,COVID-19
129,./COVID-19_Radiography_Dataset/COVID/images/COVID-1255.png,COVID-19
130,./COVID-19_Radiography_Dataset/COVID/images/COVID-248.png,COVID-19
131,./COVID-19_Radiography_Dataset/COVID/images/COVID-11.png,COVID-19
132,./COVID-19_Radiography_Dataset/COVID/images/COVID-1968.png,COVID-19
133,./COVID-19_Radiography_Dataset/COVID/images/COVID-114.png,COVID-19
134,./COVID-19_Radiography_Dataset/COVID/images/COVID-1581.png,COVID-19
135,./COVID-19_Radiography_Dataset/COVID/images/COVID-2058.png,COVID-19
136,./COVID-19_Radiography_Dataset/COVID/images/COVID-718.png,COVID-19
137,./COVID-19_Radiography_Dataset/COVID/images/COVID-3155.png,COVID-19
138,./COVID-19_Radiography_Dataset/COVID/images/COVID-67.png,COVID-19
139,./COVID-19_Radiography_Dataset/COVID/images/COVID-1804.png,COVID-19
140,./COVID-19_Radiography_Dataset/COVID/images/COVID-2142.png,COVID-19
141,./COVID-19_Radiography_Dataset/COVID/images/COVID-3557.png,COVID-19
142,./COVID-19_Radiography_Dataset/COVID/images/COVID-2856.png,COVID-19
143,./COVID-19_Radiography_Dataset/COVID/images/COVID-2425.png,COVID-19
144,./COVID-19_Radiography_Dataset/COVID/images/COVID-612.png,COVID-19
145,./COVID-19_Radiography_Dataset/COVID/images/COVID-1869.png,COVID-19
146,./COVID-19_Radiography_Dataset/COVID/images/COVID-842.png,COVID-19
147,./COVID-19_Radiography_Dataset/COVID/images/COVID-101.png,COVID-19
148,./COVID-19_Radiography_Dataset/COVID/images/COVID-2814.png,COVID-19
149,./COVID-19_Radiography_Dataset/COVID/images/COVID-574.png,COVID-19
150,./COVID-19_Radiography_Dataset/COVID/images/COVID-491.png,COVID-19
151,./COVID-19_Radiography_Dataset/COVID/images/COVID-443.png,COVID-19
152,./COVID-19_Radiography_Dataset/COVID/images/COVID-1981.png,COVID-19
153,./COVID-19_Radiography_Dataset/COVID/images/COVID-66.png,COVID-19
154,./COVID-19_Radiography_Dataset/COVID/images/COVID-2264.png,COVID-19
155,./COVID-19_Radiography_Dataset/COVID/images/COVID-1138.png,COVID-19
156,./COVID-19_Radiography_Dataset/COVID/images/COVID-2911.png,COVID-19
157,./COVID-19_Radiography_Dataset/COVID/images/COVID-1246.png,COVID-19
158,./COVID-19_Radiography_Dataset/COVID/images/COVID-3037.png,COVID-19
159,./COVID-19_Radiography_Dataset/COVID/images/COVID-1895.png,COVID-19
160,./COVID-19_Radiography_Dataset/COVID/images/COVID-2715.png,COVID-19
161,./COVID-19_Radiography_Dataset/COVID/images/COVID-423.png,COVID-19
162,./COVID-19_Radiography_Dataset/COVID/images/COVID-1179.png,COVID-19
163,./COVID-19_Radiography_Dataset/COVID/images/COVID-2323.png,COVID-19
164,./COVID-19_Radiography_Dataset/COVID/images/COVID-1442.png,COVID-19
165,./COVID-19_Radiography_Dataset/COVID/images/COVID-2837.png,COVID-19
166,./COVID-19_Radiography_Dataset/COVID/images/COVID-2991.png,COVID-19
167,./COVID-19_Radiography_Dataset/COVID/images/COVID-2623.png,COVID-19
168,./COVID-19_Radiography_Dataset/COVID/images/COVID-576.png,COVID-19
169,./COVID-19_Radiography_Dataset/COVID/images/COVID-1543.png,COVID-19
170,./COVID-19_Radiography_Dataset/COVID/images/COVID-601.png,COVID-19
171,./COVID-19_Radiography_Dataset/COVID/images/COVID-2254.png,COVID-19
172,./COVID-19_Radiography_Dataset/COVID/images/COVID-2038.png,COVID-19
173,./COVID-19_Radiography_Dataset/COVID/images/COVID-1336.png,COVID-19
174,./COVID-19_Radiography_Dataset/COVID/images/COVID-192.png,COVID-19
175,./COVID-19_Radiography_Dataset/COVID/images/COVID-1198.png,COVID-19
176,./COVID-19_Radiography_Dataset/COVID/images/COVID-1175.png,COVID-19
177,./COVID-19_Radiography_Dataset/COVID/images/COVID-1047.png,COVID-19
178,./COVID-19_Radiography_Dataset/COVID/images/COVID-149.png,COVID-19
179,./COVID-19_Radiography_Dataset/COVID/images/COVID-823.png,COVID-19
180,./COVID-19_Radiography_Dataset/COVID/images/COVID-341.png,COVID-19
181,./COVID-19_Radiography_Dataset/COVID/images/COVID-2547.png,COVID-19
182,./COVID-19_Radiography_Dataset/COVID/images/COVID-893.png,COVID-19
183,./COVID-19_Radiography_Dataset/COVID/images/COVID-602.png,COVID-19
184,./COVID-19_Radiography_Dataset/COVID/images/COVID-2784.png,COVID-19
185,./COVID-19_Radiography_Dataset/COVID/images/COVID-125.png,COVID-19
186,./COVID-19_Radiography_Dataset/COVID/images/COVID-2813.png,COVID-19
187,./COVID-19_Radiography_Dataset/COVID/images/COVID-1966.png,COVID-19
188,./COVID-19_Radiography_Dataset/COVID/images/COVID-3250.png,COVID-19
189,./COVID-19_Radiography_Dataset/COVID/images/COVID-1419.png,COVID-19
190,./COVID-19_Radiography_Dataset/COVID/images/COVID-3030.png,COVID-19
191,./COVID-19_Radiography_Dataset/COVID/images/COVID-2588.png,COVID-19
192,./COVID-19_Radiography_Dataset/COVID/images/COVID-3249.png,COVID-19
193,./COVID-19_Radiography_Dataset/COVID/images/COVID-2749.png,COVID-19
194,./COVID-19_Radiography_Dataset/COVID/images/COVID-2549.png,COVID-19
195,./COVID-19_Radiography_Dataset/COVID/images/COVID-3414.png,COVID-19
196,./COVID-19_Radiography_Dataset/COVID/images/COVID-2278.png,COVID-19
197,./COVID-19_Radiography_Dataset/COVID/images/COVID-2679.png,COVID-19
198,./COVID-19_Radiography_Dataset/COVID/images/COVID-3390.png,COVID-19
199,./COVID-19_Radiography_Dataset/COVID/images/COVID-3441.png,COVID-19
200,./COVID-19_Radiography_Dataset/COVID/images/COVID-3288.png,COVID-19
201,./COVID-19_Radiography_Dataset/COVID/images/COVID-359.png,COVID-19
202,./COVID-19_Radiography_Dataset/COVID/images/COVID-53.png,COVID-19
203,./COVID-19_Radiography_Dataset/COVID/images/COVID-2667.png,COVID-19
204,./COVID-19_Radiography_Dataset/COVID/images/COVID-1209.png,COVID-19
205,./COVID-19_Radiography_Dataset/COVID/images/COVID-1398.png,COVID-19
206,./COVID-19_Radiography_Dataset/COVID/images/COVID-462.png,COVID-19
207,./COVID-19_Radiography_Dataset/COVID/images/COVID-3063.png,COVID-19
208,./COVID-19_Radiography_Dataset/COVID/images/COVID-3240.png,COVID-19
209,./COVID-19_Radiography_Dataset/COVID/images/COVID-855.png,COVID-19
210,./COVID-19_Radiography_Dataset/COVID/images/COVID-852.png,COVID-19
211,./COVID-19_Radiography_Dataset/COVID/images/COVID-2424.png,COVID-19
212,./COVID-19_Radiography_Dataset/COVID/images/COVID-3246.png,COVID-19
213,./COVID-19_Radiography_Dataset/COVID/images/COVID-624.png,COVID-19
214,./COVID-19_Radiography_Dataset/COVID/images/COVID-1595.png,COVID-19
215,./COVID-19_Radiography_Dataset/COVID/images/COVID-3479.png,COVID-19
216,./COVID-19_Radiography_Dataset/COVID/images/COVID-3540.png,COVID-19
217,./COVID-19_Radiography_Dataset/COVID/images/COVID-2950.png,COVID-19
218,./COVID-19_Radiography_Dataset/COVID/images/COVID-3426.png,COVID-19
219,./COVID-19_Radiography_Dataset/COVID/images/COVID-1468.png,COVID-19
220,./COVID-19_Radiography_Dataset/COVID/images/COVID-2307.png,COVID-19
221,./COVID-19_Radiography_Dataset/COVID/images/COVID-1088.png,COVID-19
222,./COVID-19_Radiography_Dataset/COVID/images/COVID-802.png,COVID-19
223,./COVID-19_Radiography_Dataset/COVID/images/COVID-401.png,COVID-19
224,./COVID-19_Radiography_Dataset/COVID/images/COVID-465.png,COVID-19
225,./COVID-19_Radiography_Dataset/COVID/images/COVID-1669.png,COVID-19
226,./COVID-19_Radiography_Dataset/COVID/images/COVID-1900.png,COVID-19
227,./COVID-19_Radiography_Dataset/COVID/images/COVID-2913.png,COVID-19
228,./COVID-19_Radiography_Dataset/COVID/images/COVID-22.png,COVID-19
229,./COVID-19_Radiography_Dataset/COVID/images/COVID-1675.png,COVID-19
230,./COVID-19_Radiography_Dataset/COVID/images/COVID-1318.png,COVID-19
231,./COVID-19_Radiography_Dataset/COVID/images/COVID-2532.png,COVID-19
232,./COVID-19_Radiography_Dataset/COVID/images/COVID-3412.png,COVID-19
233,./COVID-19_Radiography_Dataset/COVID/images/COVID-2296.png,COVID-19
234,./COVID-19_Radiography_Dataset/COVID/images/COVID-1447.png,COVID-19
235,./COVID-19_Radiography_Dataset/COVID/images/COVID-2539.png,COVID-19
236,./COVID-19_Radiography_Dataset/COVID/images/COVID-351.png,COVID-19
237,./COVID-19_Radiography_Dataset/COVID/images/COVID-1846.png,COVID-19
238,./COVID-19_Radiography_Dataset/COVID/images/COVID-3124.png,COVID-19
239,./COVID-19_Radiography_Dataset/COVID/images/COVID-452.png,COVID-19
240,./COVID-19_Radiography_Dataset/COVID/images/COVID-1063.png,COVID-19
241,./COVID-19_Radiography_Dataset/COVID/images/COVID-170.png,COVID-19
242,./COVID-19_Radiography_Dataset/COVID/images/COVID-3530.png,COVID-19
243,./COVID-19_Radiography_Dataset/COVID/images/COVID-537.png,COVID-19
244,./COVID-19_Radiography_Dataset/COVID/images/COVID-936.png,COVID-19
245,./COVID-19_Radiography_Dataset/COVID/images/COVID-905.png,COVID-19
246,./COVID-19_Radiography_Dataset/COVID/images/COVID-1301.png,COVID-19
247,./COVID-19_Radiography_Dataset/COVID/images/COVID-2226.png,COVID-19
248,./COVID-19_Radiography_Dataset/COVID/images/COVID-2872.png,COVID-19
249,./COVID-19_Radiography_Dataset/COVID/images/COVID-2997.png,COVID-19
250,./COVID-19_Radiography_Dataset/COVID/images/COVID-781.png,COVID-19
251,./COVID-19_Radiography_Dataset/COVID/images/COVID-1573.png,COVID-19
252,./COVID-19_Radiography_Dataset/COVID/images/COVID-2230.png,COVID-19
253,./COVID-19_Radiography_Dataset/COVID/images/COVID-2504.png,COVID-19
254,./COVID-19_Radiography_Dataset/COVID/images/COVID-2286.png,COVID-19
255,./COVID-19_Radiography_Dataset/COVID/images/COVID-2265.png,COVID-19
256,./COVID-19_Radiography_Dataset/COVID/images/COVID-1752.png,COVID-19
257,./COVID-19_Radiography_Dataset/COVID/images/COVID-2741.png,COVID-19
258,./COVID-19_Radiography_Dataset/COVID/images/COVID-495.png,COVID-19
259,./COVID-19_Radiography_Dataset/COVID/images/COVID-2083.png,COVID-19
260,./COVID-19_Radiography_Dataset/COVID/images/COVID-3174.png,COVID-19
261,./COVID-19_Radiography_Dataset/COVID/images/COVID-2887.png,COVID-19
262,./COVID-19_Radiography_Dataset/COVID/images/COVID-555.png,COVID-19
263,./COVID-19_Radiography_Dataset/COVID/images/COVID-741.png,COVID-19
264,./COVID-19_Radiography_Dataset/COVID/images/COVID-2727.png,COVID-19
265,./COVID-19_Radiography_Dataset/COVID/images/COVID-2243.png,COVID-19
266,./COVID-19_Radiography_Dataset/COVID/images/COVID-301.png,COVID-19
267,./COVID-19_Radiography_Dataset/COVID/images/COVID-2059.png,COVID-19
268,./COVID-19_Radiography_Dataset/COVID/images/COVID-676.png,COVID-19
269,./COVID-19_Radiography_Dataset/COVID/images/COVID-1368.png,COVID-19
270,./COVID-19_Radiography_Dataset/COVID/images/COVID-1192.png,COVID-19
271,./COVID-19_Radiography_Dataset/COVID/images/COVID-621.png,COVID-19
272,./COVID-19_Radiography_Dataset/COVID/images/COVID-303.png,COVID-19
273,./COVID-19_Radiography_Dataset/COVID/images/COVID-2342.png,COVID-19
274,./COVID-19_Radiography_Dataset/COVID/images/COVID-1428.png,COVID-19
275,./COVID-19_Radiography_Dataset/COVID/images/COVID-968.png,COVID-19
276,./COVID-19_Radiography_Dataset/COVID/images/COVID-1744.png,COVID-19
277,./COVID-19_Radiography_Dataset/COVID/images/COVID-1835.png,COVID-19
278,./COVID-19_Radiography_Dataset/COVID/images/COVID-180.png,COVID-19
279,./COVID-19_Radiography_Dataset/COVID/images/COVID-1896.png,COVID-19
280,./COVID-19_Radiography_Dataset/COVID/images/COVID-329.png,COVID-19
281,./COVID-19_Radiography_Dataset/COVID/images/COVID-2764.png,COVID-19
282,./COVID-19_Radiography_Dataset/COVID/images/COVID-3010.png,COVID-19
283,./COVID-19_Radiography_Dataset/COVID/images/COVID-2653.png,COVID-19
284,./COVID-19_Radiography_Dataset/COVID/images/COVID-2384.png,COVID-19
285,./COVID-19_Radiography_Dataset/COVID/images/COVID-967.png,COVID-19
286,./COVID-19_Radiography_Dataset/COVID/images/COVID-2838.png,COVID-19
287,./COVID-19_Radiography_Dataset/COVID/images/COVID-21.png,COVID-19
288,./COVID-19_Radiography_Dataset/COVID/images/COVID-3055.png,COVID-19
289,./COVID-19_Radiography_Dataset/COVID/images/COVID-733.png,COVID-19
290,./COVID-19_Radiography_Dataset/COVID/images/COVID-2113.png,COVID-19
291,./COVID-19_Radiography_Dataset/COVID/images/COVID-3234.png,COVID-19
292,./COVID-19_Radiography_Dataset/COVID/images/COVID-3269.png,COVID-19
293,./COVID-19_Radiography_Dataset/COVID/images/COVID-853.png,COVID-19
294,./COVID-19_Radiography_Dataset/COVID/images/COVID-1856.png,COVID-19
295,./COVID-19_Radiography_Dataset/COVID/images/COVID-813.png,COVID-19
296,./COVID-19_Radiography_Dataset/COVID/images/COVID-2598.png,COVID-19
297,./COVID-19_Radiography_Dataset/COVID/images/COVID-1558.png,COVID-19
298,./COVID-19_Radiography_Dataset/COVID/images/COVID-1160.png,COVID-19
299,./COVID-19_Radiography_Dataset/COVID/images/COVID-397.png,COVID-19
300,./COVID-19_Radiography_Dataset/COVID/images/COVID-3537.png,COVID-19
301,./COVID-19_Radiography_Dataset/COVID/images/COVID-759.png,COVID-19
302,./COVID-19_Radiography_Dataset/COVID/images/COVID-1528.png,COVID-19
303,./COVID-19_Radiography_Dataset/COVID/images/COVID-1155.png,COVID-19
304,./COVID-19_Radiography_Dataset/COVID/images/COVID-2745.png,COVID-19
305,./COVID-19_Radiography_Dataset/COVID/images/COVID-3355.png,COVID-19
306,./COVID-19_Radiography_Dataset/COVID/images/COVID-3402.png,COVID-19
307,./COVID-19_Radiography_Dataset/COVID/images/COVID-2920.png,COVID-19
308,./COVID-19_Radiography_Dataset/COVID/images/COVID-2943.png,COVID-19
309,./COVID-19_Radiography_Dataset/COVID/images/COVID-2480.png,COVID-19
310,./COVID-19_Radiography_Dataset/COVID/images/COVID-533.png,COVID-19
311,./COVID-19_Radiography_Dataset/COVID/images/COVID-3173.png,COVID-19
312,./COVID-19_Radiography_Dataset/COVID/images/COVID-2565.png,COVID-19
313,./COVID-19_Radiography_Dataset/COVID/images/COVID-525.png,COVID-19
314,./COVID-19_Radiography_Dataset/COVID/images/COVID-2996.png,COVID-19
315,./COVID-19_Radiography_Dataset/COVID/images/COVID-2064.png,COVID-19
316,./COVID-19_Radiography_Dataset/COVID/images/COVID-780.png,COVID-19
317,./COVID-19_Radiography_Dataset/COVID/images/COVID-2935.png,COVID-19
318,./COVID-19_Radiography_Dataset/COVID/images/COVID-2836.png,COVID-19
319,./COVID-19_Radiography_Dataset/COVID/images/COVID-1906.png,COVID-19
320,./COVID-19_Radiography_Dataset/COVID/images/COVID-2540.png,COVID-19
321,./COVID-19_Radiography_Dataset/COVID/images/COVID-2871.png,COVID-19
322,./COVID-19_Radiography_Dataset/COVID/images/COVID-1521.png,COVID-19
323,./COVID-19_Radiography_Dataset/COVID/images/COVID-3189.png,COVID-19
324,./COVID-19_Radiography_Dataset/COVID/images/COVID-1363.png,COVID-19
325,./COVID-19_Radiography_Dataset/COVID/images/COVID-604.png,COVID-19
326,./COVID-19_Radiography_Dataset/COVID/images/COVID-2260.png,COVID-19
327,./COVID-19_Radiography_Dataset/COVID/images/COVID-2686.png,COVID-19
328,./COVID-19_Radiography_Dataset/COVID/images/COVID-435.png,COVID-19
329,./COVID-19_Radiography_Dataset/COVID/images/COVID-2138.png,COVID-19
330,./COVID-19_Radiography_Dataset/COVID/images/COVID-1099.png,COVID-19
331,./COVID-19_Radiography_Dataset/COVID/images/COVID-2025.png,COVID-19
332,./COVID-19_Radiography_Dataset/COVID/images/COVID-2150.png,COVID-19
333,./COVID-19_Radiography_Dataset/COVID/images/COVID-1347.png,COVID-19
334,./COVID-19_Radiography_Dataset/COVID/images/COVID-1299.png,COVID-19
335,./COVID-19_Radiography_Dataset/COVID/images/COVID-2825.png,COVID-19
336,./COVID-19_Radiography_Dataset/COVID/images/COVID-2651.png,COVID-19
337,./COVID-19_Radiography_Dataset/COVID/images/COVID-3251.png,COVID-19
338,./COVID-19_Radiography_Dataset/COVID/images/COVID-900.png,COVID-19
339,./COVID-19_Radiography_Dataset/COVID/images/COVID-1426.png,COVID-19
340,./COVID-19_Radiography_Dataset/COVID/images/COVID-2318.png,COVID-19
341,./COVID-19_Radiography_Dataset/COVID/images/COVID-2120.png,COVID-19
342,./COVID-19_Radiography_Dataset/COVID/images/COVID-861.png,COVID-19
343,./COVID-19_Radiography_Dataset/COVID/images/COVID-273.png,COVID-19
344,./COVID-19_Radiography_Dataset/COVID/images/COVID-3547.png,COVID-19
345,./COVID-19_Radiography_Dataset/COVID/images/COVID-1988.png,COVID-19
346,./COVID-19_Radiography_Dataset/COVID/images/COVID-2329.png,COVID-19
347,./COVID-19_Radiography_Dataset/COVID/images/COVID-2508.png,COVID-19
348,./COVID-19_Radiography_Dataset/COVID/images/COVID-1349.png,COVID-19
349,./COVID-19_Radiography_Dataset/COVID/images/COVID-1367.png,COVID-19
350,./COVID-19_Radiography_Dataset/COVID/images/COVID-3591.png,COVID-19
351,./COVID-19_Radiography_Dataset/COVID/images/COVID-793.png,COVID-19
