,images,target
26,./COVID-19_Radiography_Dataset/Normal/images/Normal-9834.png,Normal
27,./COVID-19_Radiography_Dataset/Normal/images/Normal-2821.png,Normal
28,./COVID-19_Radiography_Dataset/Normal/images/Normal-3671.png,Normal
29,./COVID-19_Radiography_Dataset/Normal/images/Normal-10187.png,Normal
30,./COVID-19_Radiography_Dataset/Normal/images/Normal-6639.png,Normal
31,./COVID-19_Radiography_Dataset/Normal/images/Normal-9083.png,Normal
32,./COVID-19_Radiography_Dataset/Normal/images/Normal-9928.png,Normal
33,./COVID-19_Radiography_Dataset/Normal/images/Normal-9891.png,Normal
34,./COVID-19_Radiography_Dataset/Normal/images/Normal-1451.png,Normal
35,./COVID-19_Radiography_Dataset/Normal/images/Normal-1734.png,Normal
36,./COVID-19_Radiography_Dataset/Normal/images/Normal-2487.png,Normal
37,./COVID-19_Radiography_Dataset/Normal/images/Normal-8034.png,Normal
38,./COVID-19_Radiography_Dataset/Normal/images/Normal-3047.png,Normal
39,./COVID-19_Radiography_Dataset/Normal/images/Normal-772.png,Normal
40,./COVID-19_Radiography_Dataset/Normal/images/Normal-1184.png,Normal
41,./COVID-19_Radiography_Dataset/Normal/images/Normal-5130.png,Normal
42,./COVID-19_Radiography_Dataset/Normal/images/Normal-7744.png,Normal
43,./COVID-19_Radiography_Dataset/Normal/images/Normal-3392.png,Normal
44,./COVID-19_Radiography_Dataset/Normal/images/Normal-2507.png,Normal
45,./COVID-19_Radiography_Dataset/Normal/images/Normal-7401.png,Normal
46,./COVID-19_Radiography_Dataset/Normal/images/Normal-9125.png,Normal
47,./COVID-19_Radiography_Dataset/Normal/images/Normal-1457.png,Normal
48,./COVID-19_Radiography_Dataset/Normal/images/Normal-7649.png,Normal
49,./COVID-19_Radiography_Dataset/Normal/images/Normal-2550.png,Normal
50,./COVID-19_Radiography_Dataset/Normal/images/Normal-9130.png,Normal
51,./COVID-19_Radiography_Dataset/Normal/images/Normal-5511.png,Normal
52,./COVID-19_Radiography_Dataset/Normal/images/Normal-9155.png,Normal
53,./COVID-19_Radiography_Dataset/Normal/images/Normal-5973.png,Normal
54,./COVID-19_Radiography_Dataset/Normal/images/Normal-7845.png,Normal
55,./COVID-19_Radiography_Dataset/Normal/images/Normal-2415.png,Normal
56,./COVID-19_Radiography_Dataset/Normal/images/Normal-6328.png,Normal
57,./COVID-19_Radiography_Dataset/Normal/images/Normal-3569.png,Normal
58,./COVID-19_Radiography_Dataset/Normal/images/Normal-6684.png,Normal
59,./COVID-19_Radiography_Dataset/Normal/images/Normal-7851.png,Normal
60,./COVID-19_Radiography_Dataset/Normal/images/Normal-3262.png,Normal
61,./COVID-19_Radiography_Dataset/Normal/images/Normal-9339.png,Normal
62,./COVID-19_Radiography_Dataset/Normal/images/Normal-4095.png,Normal
63,./COVID-19_Radiography_Dataset/Normal/images/Normal-6622.png,Normal
64,./COVID-19_Radiography_Dataset/Normal/images/Normal-8058.png,Normal
65,./COVID-19_Radiography_Dataset/Normal/images/Normal-7292.png,Normal
66,./COVID-19_Radiography_Dataset/Normal/images/Normal-5270.png,Normal
67,./COVID-19_Radiography_Dataset/Normal/images/Normal-1611.png,Normal
68,./COVID-19_Radiography_Dataset/Normal/images/Normal-5307.png,Normal
69,./COVID-19_Radiography_Dataset/Normal/images/Normal-2361.png,Normal
70,./COVID-19_Radiography_Dataset/Normal/images/Normal-3904.png,Normal
71,./COVID-19_Radiography_Dataset/Normal/images/Normal-3162.png,Normal
72,./COVID-19_Radiography_Dataset/Normal/images/Normal-6124.png,Normal
73,./COVID-19_Radiography_Dataset/Normal/images/Normal-9067.png,Normal
74,./COVID-19_Radiography_Dataset/Normal/images/Normal-9931.png,Normal
75,./COVID-19_Radiography_Dataset/Normal/images/Normal-4219.png,Normal
76,./COVID-19_Radiography_Dataset/Normal/images/Normal-5728.png,Normal
77,./COVID-19_Radiography_Dataset/Normal/images/Normal-8887.png,Normal
78,./COVID-19_Radiography_Dataset/Normal/images/Normal-5730.png,Normal
79,./COVID-19_Radiography_Dataset/Normal/images/Normal-9263.png,Normal
80,./COVID-19_Radiography_Dataset/Normal/images/Normal-4526.png,Normal
81,./COVID-19_Radiography_Dataset/Normal/images/Normal-2737.png,Normal
82,./COVID-19_Radiography_Dataset/Normal/images/Normal-6055.png,Normal
83,./COVID-19_Radiography_Dataset/Normal/images/Normal-7847.png,Normal
84,./COVID-19_Radiography_Dataset/Normal/images/Normal-9037.png,Normal
85,./COVID-19_Radiography_Dataset/Normal/images/Normal-7039.png,Normal
86,./COVID-19_Radiography_Dataset/Normal/images/Normal-5950.png,Normal
87,./COVID-19_Radiography_Dataset/Normal/images/Normal-4295.png,Normal
88,./COVID-19_Radiography_Dataset/Normal/images/Normal-10168.png,Normal
89,./COVID-19_Radiography_Dataset/Normal/images/Normal-6308.png,Normal
90,./COVID-19_Radiography_Dataset/Normal/images/Normal-4185.png,Normal
91,./COVID-19_Radiography_Dataset/Normal/images/Normal-9323.png,Normal
92,./COVID-19_Radiography_Dataset/Normal/images/Normal-6595.png,Normal
93,./COVID-19_Radiography_Dataset/Normal/images/Normal-1738.png,Normal
94,./COVID-19_Radiography_Dataset/Normal/images/Normal-5557.png,Normal
95,./COVID-19_Radiography_Dataset/Normal/images/Normal-3169.png,Normal
96,./COVID-19_Radiography_Dataset/Normal/images/Normal-7507.png,Normal
97,./COVID-19_Radiography_Dataset/Normal/images/Normal-3737.png,Normal
98,./COVID-19_Radiography_Dataset/Normal/images/Normal-2899.png,Normal
99,./COVID-19_Radiography_Dataset/Normal/images/Normal-6019.png,Normal
100,./COVID-19_Radiography_Dataset/Normal/images/Normal-6315.png,Normal
101,./COVID-19_Radiography_Dataset/Normal/images/Normal-7914.png,Normal
102,./COVID-19_Radiography_Dataset/Normal/images/Normal-6447.png,Normal
103,./COVID-19_Radiography_Dataset/Normal/images/Normal-8259.png,Normal
104,./COVID-19_Radiography_Dataset/Normal/images/Normal-3155.png,Normal
105,./COVID-19_Radiography_Dataset/Normal/images/Normal-8740.png,Normal
106,./COVID-19_Radiography_Dataset/Normal/images/Normal-9735.png,Normal
107,./COVID-19_Radiography_Dataset/Normal/images/Normal-1093.png,Normal
108,./COVID-19_Radiography_Dataset/Normal/images/Normal-4667.png,Normal
109,./COVID-19_Radiography_Dataset/Normal/images/Normal-5451.png,Normal
110,./COVID-19_Radiography_Dataset/Normal/images/Normal-6060.png,Normal
111,./COVID-19_Radiography_Dataset/Normal/images/Normal-7779.png,Normal
112,./COVID-19_Radiography_Dataset/Normal/images/Normal-1646.png,Normal
113,./COVID-19_Radiography_Dataset/Normal/images/Normal-6250.png,Normal
114,./COVID-19_Radiography_Dataset/Normal/images/Normal-9219.png,Normal
115,./COVID-19_Radiography_Dataset/Normal/images/Normal-3408.png,Normal
116,./COVID-19_Radiography_Dataset/Normal/images/Normal-3983.png,Normal
117,./COVID-19_Radiography_Dataset/Normal/images/Normal-8851.png,Normal
118,./COVID-19_Radiography_Dataset/Normal/images/Normal-6050.png,Normal
119,./COVID-19_Radiography_Dataset/Normal/images/Normal-5752.png,Normal
120,./COVID-19_Radiography_Dataset/Normal/images/Normal-5604.png,Normal
121,./COVID-19_Radiography_Dataset/Normal/images/Normal-9400.png,Normal
122,./COVID-19_Radiography_Dataset/Normal/images/Normal-4729.png,Normal
123,./COVID-19_Radiography_Dataset/Normal/images/Normal-4951.png,Normal
124,./COVID-19_Radiography_Dataset/Normal/images/Normal-78.png,Normal
125,./COVID-19_Radiography_Dataset/Normal/images/Normal-8495.png,Normal
126,./COVID-19_Radiography_Dataset/Normal/images/Normal-9584.png,Normal
127,./COVID-19_Radiography_Dataset/Normal/images/Normal-2218.png,Normal
128,./COVID-19_Radiography_Dataset/Normal/images/Normal-3120.png,Normal
129,./COVID-19_Radiography_Dataset/Normal/images/Normal-198.png,Normal
130,./COVID-19_Radiography_Dataset/Normal/images/Normal-6421.png,Normal
131,./COVID-19_Radiography_Dataset/Normal/images/Normal-4806.png,Normal
132,./COVID-19_Radiography_Dataset/Normal/images/Normal-6541.png,Normal
133,./COVID-19_Radiography_Dataset/Normal/images/Normal-9372.png,Normal
134,./COVID-19_Radiography_Dataset/Normal/images/Normal-9533.png,Normal
135,./COVID-19_Radiography_Dataset/Normal/images/Normal-2031.png,Normal
136,./COVID-19_Radiography_Dataset/Normal/images/Normal-3840.png,Normal
137,./COVID-19_Radiography_Dataset/Normal/images/Normal-7633.png,Normal
138,./COVID-19_Radiography_Dataset/Normal/images/Normal-1676.png,Normal
139,./COVID-19_Radiography_Dataset/Normal/images/Normal-629.png,Normal
140,./COVID-19_Radiography_Dataset/Normal/images/Normal-3138.png,Normal
141,./COVID-19_Radiography_Dataset/Normal/images/Normal-2824.png,Normal
142,./COVID-19_Radiography_Dataset/Normal/images/Normal-3188.png,Normal
143,./COVID-19_Radiography_Dataset/Normal/images/Normal-9526.png,Normal
144,./COVID-19_Radiography_Dataset/Normal/images/Normal-2470.png,Normal
145,./COVID-19_Radiography_Dataset/Normal/images/Normal-8303.png,Normal
146,./COVID-19_Radiography_Dataset/Normal/images/Normal-6894.png,Normal
147,./COVID-19_Radiography_Dataset/Normal/images/Normal-2462.png,Normal
148,./COVID-19_Radiography_Dataset/Normal/images/Normal-1353.png,Normal
149,./COVID-19_Radiography_Dataset/Normal/images/Normal-8694.png,Normal
150,./COVID-19_Radiography_Dataset/Normal/images/Normal-5654.png,Normal
151,./COVID-19_Radiography_Dataset/Normal/images/Normal-6130.png,Normal
152,./COVID-19_Radiography_Dataset/Normal/images/Normal-10036.png,Normal
153,./COVID-19_Radiography_Dataset/Normal/images/Normal-10177.png,Normal
154,./COVID-19_Radiography_Dataset/Normal/images/Normal-8044.png,Normal
155,./COVID-19_Radiography_Dataset/Normal/images/Normal-4744.png,Normal
156,./COVID-19_Radiography_Dataset/Normal/images/Normal-5627.png,Normal
157,./COVID-19_Radiography_Dataset/Normal/images/Normal-3214.png,Normal
158,./COVID-19_Radiography_Dataset/Normal/images/Normal-9980.png,Normal
159,./COVID-19_Radiography_Dataset/Normal/images/Normal-4752.png,Normal
160,./COVID-19_Radiography_Dataset/Normal/images/Normal-536.png,Normal
161,./COVID-19_Radiography_Dataset/Normal/images/Normal-5827.png,Normal
162,./COVID-19_Radiography_Dataset/Normal/images/Normal-339.png,Normal
163,./COVID-19_Radiography_Dataset/Normal/images/Normal-2486.png,Normal
164,./COVID-19_Radiography_Dataset/Normal/images/Normal-4091.png,Normal
165,./COVID-19_Radiography_Dataset/Normal/images/Normal-3004.png,Normal
166,./COVID-19_Radiography_Dataset/Normal/images/Normal-6460.png,Normal
167,./COVID-19_Radiography_Dataset/Normal/images/Normal-7240.png,Normal
168,./COVID-19_Radiography_Dataset/Normal/images/Normal-6457.png,Normal
169,./COVID-19_Radiography_Dataset/Normal/images/Normal-10069.png,Normal
170,./COVID-19_Radiography_Dataset/Normal/images/Normal-5470.png,Normal
171,./COVID-19_Radiography_Dataset/Normal/images/Normal-5631.png,Normal
172,./COVID-19_Radiography_Dataset/Normal/images/Normal-4040.png,Normal
173,./COVID-19_Radiography_Dataset/Normal/images/Normal-5236.png,Normal
174,./COVID-19_Radiography_Dataset/Normal/images/Normal-3096.png,Normal
175,./COVID-19_Radiography_Dataset/Normal/images/Normal-942.png,Normal
176,./COVID-19_Radiography_Dataset/Normal/images/Normal-1124.png,Normal
177,./COVID-19_Radiography_Dataset/Normal/images/Normal-653.png,Normal
178,./COVID-19_Radiography_Dataset/Normal/images/Normal-1433.png,Normal
179,./COVID-19_Radiography_Dataset/Normal/images/Normal-1588.png,Normal
180,./COVID-19_Radiography_Dataset/Normal/images/Normal-6720.png,Normal
181,./COVID-19_Radiography_Dataset/Normal/images/Normal-2491.png,Normal
182,./COVID-19_Radiography_Dataset/Normal/images/Normal-7309.png,Normal
183,./COVID-19_Radiography_Dataset/Normal/images/Normal-9042.png,Normal
184,./COVID-19_Radiography_Dataset/Normal/images/Normal-1125.png,Normal
185,./COVID-19_Radiography_Dataset/Normal/images/Normal-4547.png,Normal
186,./COVID-19_Radiography_Dataset/Normal/images/Normal-10013.png,Normal
187,./COVID-19_Radiography_Dataset/Normal/images/Normal-9101.png,Normal
188,./COVID-19_Radiography_Dataset/Normal/images/Normal-3641.png,Normal
189,./COVID-19_Radiography_Dataset/Normal/images/Normal-1094.png,Normal
190,./COVID-19_Radiography_Dataset/Normal/images/Normal-1772.png,Normal
191,./COVID-19_Radiography_Dataset/Normal/images/Normal-9390.png,Normal
192,./COVID-19_Radiography_Dataset/Normal/images/Normal-6605.png,Normal
193,./COVID-19_Radiography_Dataset/Normal/images/Normal-5676.png,Normal
194,./COVID-19_Radiography_Dataset/Normal/images/Normal-354.png,Normal
195,./COVID-19_Radiography_Dataset/Normal/images/Normal-2166.png,Normal
196,./COVID-19_Radiography_Dataset/Normal/images/Normal-862.png,Normal
197,./COVID-19_Radiography_Dataset/Normal/images/Normal-2459.png,Normal
198,./COVID-19_Radiography_Dataset/Normal/images/Normal-6355.png,Normal
199,./COVID-19_Radiography_Dataset/Normal/images/Normal-1669.png,Normal
200,./COVID-19_Radiography_Dataset/Normal/images/Normal-1171.png,Normal
201,./COVID-19_Radiography_Dataset/Normal/images/Normal-4449.png,Normal
202,./COVID-19_Radiography_Dataset/Normal/images/Normal-4204.png,Normal
203,./COVID-19_Radiography_Dataset/Normal/images/Normal-6253.png,Normal
204,./COVID-19_Radiography_Dataset/Normal/images/Normal-32.png,Normal
205,./COVID-19_Radiography_Dataset/Normal/images/Normal-4689.png,Normal
206,./COVID-19_Radiography_Dataset/Normal/images/Normal-3602.png,Normal
207,./COVID-19_Radiography_Dataset/Normal/images/Normal-7313.png,Normal
208,./COVID-19_Radiography_Dataset/Normal/images/Normal-8198.png,Normal
209,./COVID-19_Radiography_Dataset/Normal/images/Normal-8802.png,Normal
210,./COVID-19_Radiography_Dataset/Normal/images/Normal-5945.png,Normal
211,./COVID-19_Radiography_Dataset/Normal/images/Normal-3742.png,Normal
212,./COVID-19_Radiography_Dataset/Normal/images/Normal-4116.png,Normal
213,./COVID-19_Radiography_Dataset/Normal/images/Normal-6333.png,Normal
214,./COVID-19_Radiography_Dataset/Normal/images/Normal-7227.png,Normal
215,./COVID-19_Radiography_Dataset/Normal/images/Normal-9789.png,Normal
216,./COVID-19_Radiography_Dataset/Normal/images/Normal-5377.png,Normal
217,./COVID-19_Radiography_Dataset/Normal/images/Normal-2944.png,Normal
218,./COVID-19_Radiography_Dataset/Normal/images/Normal-4344.png,Normal
219,./COVID-19_Radiography_Dataset/Normal/images/Normal-9605.png,Normal
220,./COVID-19_Radiography_Dataset/Normal/images/Normal-7650.png,Normal
221,./COVID-19_Radiography_Dataset/Normal/images/Normal-6206.png,Normal
222,./COVID-19_Radiography_Dataset/Normal/images/Normal-4154.png,Normal
223,./COVID-19_Radiography_Dataset/Normal/images/Normal-307.png,Normal
224,./COVID-19_Radiography_Dataset/Normal/images/Normal-4023.png,Normal
225,./COVID-19_Radiography_Dataset/Normal/images/Normal-2370.png,Normal
226,./COVID-19_Radiography_Dataset/Normal/images/Normal-4083.png,Normal
227,./COVID-19_Radiography_Dataset/Normal/images/Normal-1918.png,Normal
228,./COVID-19_Radiography_Dataset/Normal/images/Normal-7990.png,Normal
229,./COVID-19_Radiography_Dataset/Normal/images/Normal-8577.png,Normal
230,./COVID-19_Radiography_Dataset/Normal/images/Normal-8271.png,Normal
231,./COVID-19_Radiography_Dataset/Normal/images/Normal-5335.png,Normal
232,./COVID-19_Radiography_Dataset/Normal/images/Normal-3753.png,Normal
233,./COVID-19_Radiography_Dataset/Normal/images/Normal-8648.png,Normal
234,./COVID-19_Radiography_Dataset/Normal/images/Normal-9439.png,Normal
235,./COVID-19_Radiography_Dataset/Normal/images/Normal-2611.png,Normal
236,./COVID-19_Radiography_Dataset/Normal/images/Normal-4498.png,Normal
237,./COVID-19_Radiography_Dataset/Normal/images/Normal-1356.png,Normal
238,./COVID-19_Radiography_Dataset/Normal/images/Normal-1593.png,Normal
239,./COVID-19_Radiography_Dataset/Normal/images/Normal-2903.png,Normal
240,./COVID-19_Radiography_Dataset/Normal/images/Normal-4205.png,Normal
241,./COVID-19_Radiography_Dataset/Normal/images/Normal-10029.png,Normal
242,./COVID-19_Radiography_Dataset/Normal/images/Normal-2248.png,Normal
243,./COVID-19_Radiography_Dataset/Normal/images/Normal-8419.png,Normal
244,./COVID-19_Radiography_Dataset/Normal/images/Normal-7162.png,Normal
245,./COVID-19_Radiography_Dataset/Normal/images/Normal-2386.png,Normal
246,./COVID-19_Radiography_Dataset/Normal/images/Normal-1916.png,Normal
247,./COVID-19_Radiography_Dataset/Normal/images/Normal-930.png,Normal
248,./COVID-19_Radiography_Dataset/Normal/images/Normal-6084.png,Normal
249,./COVID-19_Radiography_Dataset/Normal/images/Normal-7160.png,Normal
250,./COVID-19_Radiography_Dataset/Normal/images/Normal-2834.png,Normal
251,./COVID-19_Radiography_Dataset/Normal/images/Normal-5177.png,Normal
252,./COVID-19_Radiography_Dataset/Normal/images/Normal-6966.png,Normal
253,./COVID-19_Radiography_Dataset/Normal/images/Normal-3382.png,Normal
254,./COVID-19_Radiography_Dataset/Normal/images/Normal-9639.png,Normal
255,./COVID-19_Radiography_Dataset/Normal/images/Normal-10017.png,Normal
256,./COVID-19_Radiography_Dataset/Normal/images/Normal-8778.png,Normal
257,./COVID-19_Radiography_Dataset/Normal/images/Normal-9087.png,Normal
258,./COVID-19_Radiography_Dataset/Normal/images/Normal-2011.png,Normal
259,./COVID-19_Radiography_Dataset/Normal/images/Normal-2634.png,Normal
260,./COVID-19_Radiography_Dataset/Normal/images/Normal-484.png,Normal
261,./COVID-19_Radiography_Dataset/Normal/images/Normal-2150.png,Normal
262,./COVID-19_Radiography_Dataset/Normal/images/Normal-4427.png,Normal
263,./COVID-19_Radiography_Dataset/Normal/images/Normal-5238.png,Normal
264,./COVID-19_Radiography_Dataset/Normal/images/Normal-5749.png,Normal
265,./COVID-19_Radiography_Dataset/Normal/images/Normal-6567.png,Normal
266,./COVID-19_Radiography_Dataset/Normal/images/Normal-7673.png,Normal
267,./COVID-19_Radiography_Dataset/Normal/images/Normal-472.png,Normal
268,./COVID-19_Radiography_Dataset/Normal/images/Normal-1878.png,Normal
269,./COVID-19_Radiography_Dataset/Normal/images/Normal-1549.png,Normal
270,./COVID-19_Radiography_Dataset/Normal/images/Normal-1237.png,Normal
271,./COVID-19_Radiography_Dataset/Normal/images/Normal-7386.png,Normal
272,./COVID-19_Radiography_Dataset/Normal/images/Normal-3011.png,Normal
273,./COVID-19_Radiography_Dataset/Normal/images/Normal-9191.png,Normal
274,./COVID-19_Radiography_Dataset/Normal/images/Normal-3441.png,Normal
275,./COVID-19_Radiography_Dataset/Normal/images/Normal-1127.png,Normal
276,./COVID-19_Radiography_Dataset/Normal/images/Normal-4151.png,Normal
277,./COVID-19_Radiography_Dataset/Normal/images/Normal-8473.png,Normal
278,./COVID-19_Radiography_Dataset/Normal/images/Normal-9352.png,Normal
279,./COVID-19_Radiography_Dataset/Normal/images/Normal-7041.png,Normal
280,./COVID-19_Radiography_Dataset/Normal/images/Normal-10039.png,Normal
281,./COVID-19_Radiography_Dataset/Normal/images/Normal-4163.png,Normal
282,./COVID-19_Radiography_Dataset/Normal/images/Normal-8607.png,Normal
283,./COVID-19_Radiography_Dataset/Normal/images/Normal-4535.png,Normal
284,./COVID-19_Radiography_Dataset/Normal/images/Normal-1348.png,Normal
285,./COVID-19_Radiography_Dataset/Normal/images/Normal-7672.png,Normal
286,./COVID-19_Radiography_Dataset/Normal/images/Normal-9375.png,Normal
287,./COVID-19_Radiography_Dataset/Normal/images/Normal-5555.png,Normal
288,./COVID-19_Radiography_Dataset/Normal/images/Normal-535.png,Normal
289,./COVID-19_Radiography_Dataset/Normal/images/Normal-6248.png,Normal
290,./COVID-19_Radiography_Dataset/Normal/images/Normal-7962.png,Normal
291,./COVID-19_Radiography_Dataset/Normal/images/Normal-6864.png,Normal
292,./COVID-19_Radiography_Dataset/Normal/images/Normal-8009.png,Normal
293,./COVID-19_Radiography_Dataset/Normal/images/Normal-7555.png,Normal
294,./COVID-19_Radiography_Dataset/Normal/images/Normal-3076.png,Normal
295,./COVID-19_Radiography_Dataset/Normal/images/Normal-2201.png,Normal
296,./COVID-19_Radiography_Dataset/Normal/images/Normal-9084.png,Normal
297,./COVID-19_Radiography_Dataset/Normal/images/Normal-8110.png,Normal
298,./COVID-19_Radiography_Dataset/Normal/images/Normal-2478.png,Normal
299,./COVID-19_Radiography_Dataset/Normal/images/Normal-1701.png,Normal
300,./COVID-19_Radiography_Dataset/Normal/images/Normal-5450.png,Normal
301,./COVID-19_Radiography_Dataset/Normal/images/Normal-80.png,Normal
302,./COVID-19_Radiography_Dataset/Normal/images/Normal-3459.png,Normal
303,./COVID-19_Radiography_Dataset/Normal/images/Normal-4846.png,Normal
304,./COVID-19_Radiography_Dataset/Normal/images/Normal-4393.png,Normal
305,./COVID-19_Radiography_Dataset/Normal/images/Normal-5021.png,Normal
306,./COVID-19_Radiography_Dataset/Normal/images/Normal-7686.png,Normal
307,./COVID-19_Radiography_Dataset/Normal/images/Normal-8010.png,Normal
308,./COVID-19_Radiography_Dataset/Normal/images/Normal-7554.png,Normal
309,./COVID-19_Radiography_Dataset/Normal/images/Normal-5985.png,Normal
310,./COVID-19_Radiography_Dataset/Normal/images/Normal-504.png,Normal
311,./COVID-19_Radiography_Dataset/Normal/images/Normal-5028.png,Normal
312,./COVID-19_Radiography_Dataset/Normal/images/Normal-9147.png,Normal
313,./COVID-19_Radiography_Dataset/Normal/images/Normal-8394.png,Normal
314,./COVID-19_Radiography_Dataset/Normal/images/Normal-6967.png,Normal
315,./COVID-19_Radiography_Dataset/Normal/images/Normal-5967.png,Normal
316,./COVID-19_Radiography_Dataset/Normal/images/Normal-5582.png,Normal
317,./COVID-19_Radiography_Dataset/Normal/images/Normal-7217.png,Normal
318,./COVID-19_Radiography_Dataset/Normal/images/Normal-1138.png,Normal
319,./COVID-19_Radiography_Dataset/Normal/images/Normal-3242.png,Normal
320,./COVID-19_Radiography_Dataset/Normal/images/Normal-7481.png,Normal
321,./COVID-19_Radiography_Dataset/Normal/images/Normal-7103.png,Normal
322,./COVID-19_Radiography_Dataset/Normal/images/Normal-3055.png,Normal
323,./COVID-19_Radiography_Dataset/Normal/images/Normal-5855.png,Normal
324,./COVID-19_Radiography_Dataset/Normal/images/Normal-5355.png,Normal
325,./COVID-19_Radiography_Dataset/Normal/images/Normal-8383.png,Normal
326,./COVID-19_Radiography_Dataset/Normal/images/Normal-7982.png,Normal
327,./COVID-19_Radiography_Dataset/Normal/images/Normal-5401.png,Normal
328,./COVID-19_Radiography_Dataset/Normal/images/Normal-14.png,Normal
329,./COVID-19_Radiography_Dataset/Normal/images/Normal-7662.png,Normal
330,./COVID-19_Radiography_Dataset/Normal/images/Normal-7691.png,Normal
331,./COVID-19_Radiography_Dataset/Normal/images/Normal-8274.png,Normal
332,./COVID-19_Radiography_Dataset/Normal/images/Normal-3534.png,Normal
333,./COVID-19_Radiography_Dataset/Normal/images/Normal-4494.png,Normal
334,./COVID-19_Radiography_Dataset/Normal/images/Normal-6989.png,Normal
335,./COVID-19_Radiography_Dataset/Normal/images/Normal-7246.png,Normal
336,./COVID-19_Radiography_Dataset/Normal/images/Normal-8951.png,Normal
337,./COVID-19_Radiography_Dataset/Normal/images/Normal-4671.png,Normal
338,./COVID-19_Radiography_Dataset/Normal/images/Normal-1392.png,Normal
339,./COVID-19_Radiography_Dataset/Normal/images/Normal-6529.png,Normal
340,./COVID-19_Radiography_Dataset/Normal/images/Normal-1690.png,Normal
341,./COVID-19_Radiography_Dataset/Normal/images/Normal-10146.png,Normal
342,./COVID-19_Radiography_Dataset/Normal/images/Normal-9845.png,Normal
343,./COVID-19_Radiography_Dataset/Normal/images/Normal-6351.png,Normal
344,./COVID-19_Radiography_Dataset/Normal/images/Normal-7785.png,Normal
345,./COVID-19_Radiography_Dataset/Normal/images/Normal-10121.png,Normal
346,./COVID-19_Radiography_Dataset/Normal/images/Normal-4253.png,Normal
347,./COVID-19_Radiography_Dataset/Normal/images/Normal-2698.png,Normal
348,./COVID-19_Radiography_Dataset/Normal/images/Normal-4866.png,Normal
349,./COVID-19_Radiography_Dataset/Normal/images/Normal-1111.png,Normal
350,./COVID-19_Radiography_Dataset/Normal/images/Normal-3626.png,Normal
351,./COVID-19_Radiography_Dataset/Normal/images/Normal-4675.png,Normal
352,./COVID-19_Radiography_Dataset/Normal/images/Normal-360.png,Normal
353,./COVID-19_Radiography_Dataset/Normal/images/Normal-5498.png,Normal
354,./COVID-19_Radiography_Dataset/Normal/images/Normal-5032.png,Normal
355,./COVID-19_Radiography_Dataset/Normal/images/Normal-2977.png,Normal
356,./COVID-19_Radiography_Dataset/Normal/images/Normal-9888.png,Normal
357,./COVID-19_Radiography_Dataset/Normal/images/Normal-453.png,Normal
358,./COVID-19_Radiography_Dataset/Normal/images/Normal-2359.png,Normal
359,./COVID-19_Radiography_Dataset/Normal/images/Normal-10186.png,Normal
360,./COVID-19_Radiography_Dataset/Normal/images/Normal-2994.png,Normal
361,./COVID-19_Radiography_Dataset/Normal/images/Normal-4511.png,Normal
362,./COVID-19_Radiography_Dataset/Normal/images/Normal-92.png,Normal
363,./COVID-19_Radiography_Dataset/Normal/images/Normal-4837.png,Normal
364,./COVID-19_Radiography_Dataset/Normal/images/Normal-7647.png,Normal
365,./COVID-19_Radiography_Dataset/Normal/images/Normal-8084.png,Normal
366,./COVID-19_Radiography_Dataset/Normal/images/Normal-6778.png,Normal
367,./COVID-19_Radiography_Dataset/Normal/images/Normal-6493.png,Normal
